incident_number,converted response,avg response
18008564,0.916666667,
18008564,3.683333333,
18008565,5.7,
18008565,0.566666667,
18008565,0.716666667,
18008565,,
18008565,,
18008565,3.3,
18008565,,
18008565,5.516666667,
18008565,3.033333333,
18008565,,
18008565,,
18008565,5.9,
18008568,,
18008568,0,
18008568,,
18008568,4.8,
18008569,4.883333333,
18008569,11.48333333,
18008570,,
18008570,10.5,
18008571,16.25,
18008571,0.666666667,
18008571,4.15,
18008571,,
18008571,,
18008571,,
18008572,0,
18008572,,
18008572,1.433333333,
18008573,5.25,
18008573,,
18008573,4.3,
18008574,,
18008574,,
18008574,,
18008574,,
18008574,,
18008575,50.06666667,
18008576,2.183333333,
18008576,15.38333333,
18008577,1.966666667,
18008577,,
18008577,,
18008578,7.85,
18008578,4,
18008578,5.616666667,
18008579,29.8,
18008580,26.68333333,
18008580,0,
18008582,10.26666667,
18008582,7.2,
18008583,11.93333333,
18008583,4.333333333,
18008584,,
18008584,2.883333333,
18008584,31.46666667,
18008585,0.183333333,
18008586,4.55,
18008586,,
18008587,2.8,
18008587,,
18008588,1.866666667,
18008588,1.516666667,
18008588,,
18008589,40.78333333,
18008590,,
18008590,2.4,
18008590,,
18008590,,
18008590,0,
18008590,2.45,
18008590,0,
18008591,,
18008591,5.8,
18008592,3.4,
18008592,4.05,
18008592,4.466666667,
18008593,5.316666667,
18008593,,
18008593,,
18008594,,
18008594,3.966666667,
18008594,7.133333333,
18008594,,
18008595,0.15,
18008595,0,
18008595,,
18008595,,
18008597,3.05,
18008597,4.2,
18008598,3.1,
18008598,3.583333333,
18008599,3,
18008599,5.483333333,
18008600,,
18008600,6.033333333,
18008601,13,
18008601,,
18008602,4.6,
18008602,11.93333333,
18008603,,
18008603,,
18008604,5.383333333,
18008604,4.966666667,
18008605,9.233333333,
18008605,2.25,
18008606,0.933333333,
18008607,15.13333333,
18008608,17.45,
18008609,,
18008609,2.816666667,
18008610,10.08333333,
18008610,12.95,
18008611,5.25,
18008611,,
18008612,12.81666667,
18008613,,
18008613,1.616666667,
18008613,3.233333333,
18008613,4.716666667,
18008614,3.483333333,
18008614,0.416666667,
18008614,,
18008614,3.216666667,
18008614,3.333333333,
18008615,5.783333333,
18008615,4.916666667,
18008616,7.933333333,
18008616,3.666666667,
18008617,16.21666667,
18008617,4.5,
18008618,5.166666667,
18008618,5.95,
18008618,6.85,
18008619,0,
18008620,3.1,
18008621,6.166666667,
18008621,3.316666667,
18008622,3.233333333,
18008622,7.666666667,
18008623,4.033333333,
18008623,5.8,
18008624,8.716666667,
18008625,3.466666667,
18008626,4.883333333,
18008626,4.9,
18008627,4.183333333,
18008627,6.883333333,
18008627,9,
18008628,16.03333333,
18008629,9.616666667,
18008629,3.666666667,
18008630,3.133333333,
18008630,4.35,
18008632,22.43333333,
18008633,10.91666667,
18008633,5.45,
18008634,1.733333333,
18008635,4.133333333,
18008635,11.98333333,
18008636,20.63333333,
18008637,,
18008638,7.416666667,
18008639,19.01666667,
18008640,4.583333333,
18008640,,
18008641,12.71666667,
18008641,5.083333333,
18008643,8.75,
18008643,5.366666667,
18008644,18.01666667,
18008645,13.15,
18008646,2.233333333,
18008646,4.55,
18008646,,
18008647,13.31666667,
18008647,6.883333333,
18008648,0,
18008649,3.566666667,
18008649,3.933333333,
18008649,4.25,
18008650,2.816666667,
18008650,9.933333333,
18008651,3.083333333,
18008651,9.9,
18008651,4.45,
18008651,4.166666667,
18008651,5.816666667,
18008651,3.266666667,
18008651,2.866666667,
18008651,3.316666667,
18008651,5.816666667,
18008651,3.366666667,
18008653,1.55,
18008653,,
18008653,,
18008654,6.133333333,
18008655,2.533333333,
18008655,3.933333333,
18008656,3.083333333,
18008656,3.333333333,
18008657,8.616666667,
18008658,2.366666667,
18008659,5.7,
18008659,6.366666667,
18008660,6.666666667,
18008660,4.183333333,
18008663,,
18008663,3.083333333,
18008664,,
18008664,0.883333333,
18008664,25.06666667,
18008665,6.5,
18008665,8.1,
18008666,2.75,
18008666,,
18008667,7.816666667,
18008668,4.483333333,
18008668,5.55,
18008669,3.433333333,
18008669,4.233333333,
18008669,2.933333333,
18008670,3.283333333,
18008670,3.75,
18008671,,
18008671,10.58333333,
18008674,3,
18008674,,
18008674,30.35,
18008675,14.85,
18008676,3,
18008677,5.25,
18008678,3.666666667,
18008678,10.18333333,
18008679,2.633333333,
18008680,12.16666667,
18008680,2.366666667,
18008681,3.933333333,
18008681,,
18008682,2.966666667,
18008682,2.766666667,
18008682,2.65,
18008683,12.15,
18008683,4.233333333,
18008684,2.716666667,
18008684,,
18008685,2.55,
18008685,3.7,
18008686,9.083333333,
18008686,35.71666667,
18008686,4.483333333,
18008686,,
18008686,,
18008686,2.85,
18008686,5.766666667,
18008687,,
18008688,,
18008688,5.266666667,
18008689,9.35,
18008690,4,
18008690,4.316666667,
18008691,6,
18008691,2.566666667,
18008692,4.716666667,
18008692,6.633333333,
18008693,15.63333333,
18008694,8.9,
18008694,8.483333333,
18008695,1.55,
18008695,,
18008695,,
18008695,3.8,
18008696,2.583333333,
18008696,5.7,
18008697,5.183333333,
18008697,4.1,
18008698,8.833333333,
18008699,3.466666667,
18008699,11.45,
18008700,16.91666667,
18008701,8.8,
18008701,6.416666667,
18008702,,
18008702,,
18008703,4.8,
18008703,5.533333333,
18008704,10.13333333,
18008705,2.383333333,
18008705,,
18008706,4.166666667,
18008706,18.93333333,
18008707,3.666666667,
18008707,6.8,
18008707,3.9,
18008708,5.116666667,
18008708,10.96666667,
18008709,2.466666667,
18008709,6.55,
18008710,7.4,
18008710,4.016666667,
18008711,3.816666667,
18008711,0,
18008711,4.4,
18008712,5.65,
18008712,,
18008714,4.8,
18008714,,
18008714,5.766666667,
18008715,11.3,
18008717,10.4,
18008717,4.316666667,
18008717,4.5,
18008718,4.783333333,
18008718,,
18008719,13.95,
18008720,10.25,
18008721,5.066666667,
18008721,8.783333333,
18008722,12.8,
18008722,4.383333333,
18008723,21.81666667,
18008724,6.066666667,
18008724,7.983333333,
18008725,,
18008726,19.45,
18008726,1.233333333,
18008727,9.816666667,
18008729,4.216666667,
18008729,,
18008730,1.316666667,
18008730,,
18008731,20.21666667,
18008732,6.45,
18008733,6.666666667,
18008734,,
18008734,2.316666667,
18008735,0,
18008738,5.533333333,
18008738,3.633333333,
18008738,7.2,
18008738,3.55,
18008739,15.41666667,
18008739,,
18008740,,
18008740,6.35,
18008740,,
18008740,4.683333333,
18008741,3.533333333,
18008741,5.683333333,
18008742,,
18008742,3.266666667,
18008743,5.066666667,
18008743,4.933333333,
18008744,4.3,
18008744,,
18008745,,
18008745,,
18008747,2.783333333,
18008747,,
18008748,11.03333333,
18008749,36.71666667,
18008749,4.2,
18008750,,
18008750,,
18008750,20.13333333,
18008751,4.283333333,
18008751,11.68333333,
18008751,,
18008752,9.75,
18008753,6.433333333,
18008754,6.233333333,
18008754,5.983333333,
18008755,5.55,
18008756,10.1,
18008757,3,
18008757,,
18008758,4.05,
18008758,4,
18008759,3.433333333,
18008759,2.15,
18008760,0,
18008761,,
18008762,3.883333333,
18008762,4.15,
18008762,5.233333333,
18008764,2.283333333,
18008764,4.783333333,
18008765,1.916666667,
18008765,,
18008766,13.7,
18008767,18.36666667,
18008768,,
18008768,3.566666667,
18008768,2.966666667,
18008769,6.85,
18008771,8.433333333,
18008772,4.233333333,
18008772,,
18008773,15.46666667,
18008773,5.533333333,
18008774,15.46666667,
18008775,,
18008776,3.916666667,
18008776,,
18008776,,
18008778,15.5,
18008779,10.33333333,
18008780,,
18008780,8.95,
18008780,4.75,
18008781,,
18008781,6.016666667,
18008782,0.566666667,
18008782,,
18008782,,
18008782,,
18008784,30.16666667,
18008785,4.133333333,
18008785,4.066666667,
18008785,4,
18008786,3.5,
18008787,,
18008787,2.35,
18008789,4.483333333,
18008789,1.016666667,
18008790,3.733333333,
18008790,4.033333333,
18008790,2.516666667,
18008792,7.383333333,
18008792,8.283333333,
18008793,5.216666667,
18008793,4.35,
18008793,4.366666667,
18008794,,
18008794,,
18008794,6.216666667,
18008795,4.7,
18008795,6.566666667,
18008795,,
18008795,32.3,
18008797,2.683333333,
18008797,,
18008800,16.16666667,
18008801,11.23333333,
18008802,4.466666667,
18008802,4.3,
18008802,,
18008804,18.68333333,
18008805,7.766666667,
18008805,6.283333333,
18008807,8.683333333,
18008807,6.733333333,
18008808,9.65,
18008809,4.15,
18008809,4.483333333,
18008810,,
18008810,7.866666667,
18008812,2.883333333,
18008812,9.583333333,
18008813,5.733333333,
18008814,4.7,
18008814,4.333333333,
18008815,,
18008815,6.983333333,
18008816,7.766666667,
18008816,4.15,
18008817,4.3,
18008817,1.266666667,
18008819,0,
18008820,10.51666667,
18008820,6.533333333,
18008821,4.516666667,
18008821,6.616666667,
18008822,15.11666667,
18008823,8.033333333,
18008824,17.7,
18008825,3.95,
18008825,3.716666667,
18008826,5.783333333,
18008826,6.066666667,
18008827,20.66666667,
18008827,9.833333333,
18008828,3.583333333,
18008828,,
18008828,7.05,
18008829,2.45,
18008829,,
18008830,14.86666667,
18008831,11.45,
18008832,5.483333333,
18008832,6.216666667,
18008832,,
18008833,10.3,
18008835,,
18008835,4.4,
18008836,7.95,
18008837,3.533333333,
18008837,6.733333333,
18008838,3.4,
18008839,10.66666667,
18008840,3.4,
18008840,3.833333333,
18008842,9.75,
18008842,0,
18008843,3.316666667,
18008843,3.1,
18008844,12.7,
18008845,9.883333333,
18008845,4.966666667,
18008846,,
18008847,4.916666667,
18008847,18.36666667,
18008848,5.133333333,
18008849,23.25,
18008850,3.6,
18008850,,
18008850,3.2,
18008851,9.583333333,
18008852,15.96666667,
18008853,,
18008853,12.88333333,
18008854,3.233333333,
18008854,6.416666667,
18008855,21.01666667,
18008856,6.666666667,
18008856,18.23333333,
18008858,6.2,
18008858,3.233333333,
18008859,8.183333333,
18008859,3.066666667,
18008859,5.283333333,
18008860,,
18008860,5.2,
18008860,16.83333333,
18008860,,
18008861,6.166666667,
18008861,3.9,
18008862,,
18008862,5.25,
18008863,1.166666667,
18008863,3.5,
18008864,10.5,
18008865,6.4,
18008865,14.78333333,
18008866,4.783333333,
18008866,18.43333333,
18008866,,
18008868,,
18008868,3.35,
18008868,3.466666667,
18008869,9.35,
18008870,5.083333333,
18008870,9.016666667,
18008871,5.533333333,
18008871,4.766666667,
18008872,11.66666667,
18008873,5.883333333,
18008873,4.55,
18008875,10.3,
18008876,,
18008876,4.1,
18008876,,
18008877,4.766666667,
18008877,4.333333333,
18008878,7.866666667,
18008878,,
18008878,3.65,
18008879,,
18008879,4.416666667,
18008879,,
18008879,19.21666667,
18008880,0,
18008880,,
18008880,,
18008881,12.56666667,
18008881,6.55,
18008882,4.583333333,
18008882,3.266666667,
18008882,1.516666667,
18008883,0.366666667,
18008883,,
18008883,,
18008885,8.55,
18008885,,
18008886,,
18008886,1.116666667,
18008887,3.066666667,
18008887,,
18008887,,
18008888,5.633333333,
18008889,8.05,
18008889,5.383333333,
18008890,1.75,
18008890,5.916666667,
18008891,6.033333333,
18008891,4.3,
18008892,10.56666667,
18008893,11.48333333,
18008894,5.266666667,
18008894,6.383333333,
18008895,9.833333333,
18008896,16.06666667,
18008897,14.75,
18008898,9.866666667,
18008899,5.95,
18008899,3.983333333,
18008900,4.4,
18008900,3.466666667,
18008901,3.433333333,
18008901,4.85,
18008903,9.083333333,
18008903,5.916666667,
18008903,6.45,
18008904,3.3,
18008904,1.816666667,
18008904,,
18008904,4.483333333,
18008904,5.016666667,
18008904,3.383333333,
18008904,3.7,
18008904,4.916666667,
18008904,,
18008904,,
18008905,5.95,
18008905,4.35,
18008905,6.216666667,
18008906,3.566666667,
18008906,5.55,
18008908,6.383333333,
18008909,8.866666667,
18008909,5.383333333,
18008910,1.733333333,
18008911,,
18008911,,
18008912,0.4,
18008912,4.883333333,
18008912,16.26666667,
18008913,,
18008913,4.783333333,
18008913,3.783333333,
18008914,21.65,
18008914,,
18008914,9.35,
18008914,,
18008916,4.183333333,
18008916,4.016666667,
18008917,2.95,
18008917,16.6,
18008918,,
18008918,3.066666667,
18008918,,
18008920,4.65,
18008920,5.216666667,
18008920,4.35,
18008921,4.033333333,
18008921,4.516666667,
18008923,18.66666667,
18008923,,
18008925,4.85,
18008925,7.033333333,
18008926,,
18008928,22.06666667,
18008930,11.91666667,
18008931,18.48333333,
18008932,5.7,
18008932,5.116666667,
18008933,7.15,
18008933,3.45,
18008933,,
18008934,4.05,
18008934,3.55,
18008934,3.766666667,
18008935,6.9,
18008935,3,
18008936,5.116666667,
18008936,3.1,
18008937,,
18008937,4.75,
18008938,10.06666667,
18008938,2.666666667,
18008940,,
18008940,0.866666667,
18008940,7.083333333,
18008941,7.4,
18008941,5.233333333,
18008942,12.23333333,
18008943,,
18008945,2.866666667,
18008945,4.116666667,
18008947,3.266666667,
18008947,2.283333333,
18008948,,
18008948,,
18008949,0.933333333,
18008949,,
18008949,,
18008949,,
18008951,10.61666667,
18008951,8.5,
18008952,,
18008952,7.35,
18008952,12.26666667,
18008953,,
18008953,0,
18008954,5.766666667,
18008955,3.15,
18008955,,
18008955,,
18008955,,
18008955,4.683333333,
18008956,11.58333333,
18008957,8.166666667,
18008959,,
18008960,1.95,
18008960,18.85,
18008962,12.05,
18008963,12.15,
18008964,6.983333333,
18008964,2.466666667,
18008965,,
18008965,,
18008967,8.316666667,
18008967,3.666666667,
18008968,12.48333333,
18008968,,
18008969,11.08333333,
18008970,,
18008970,4.566666667,
18008970,6.15,
18008971,4,
18008971,5.75,
18008971,4.4,
18008972,23.55,
18008973,5.033333333,
18008973,8.283333333,
18008973,,
18008973,,
18008974,5.6,
18008974,3.083333333,
18008975,,
18008975,2.5,
18008976,14.46666667,
18008977,22.3,
18008977,7.2,
18008978,1.433333333,
18008978,3.783333333,
18008979,4.916666667,
18008979,6.75,
18008979,3.416666667,
18008979,5.216666667,
18008980,3.883333333,
18008980,14,
18008981,2.233333333,
18008981,3.166666667,
18008982,6.566666667,
18008983,9.583333333,
18008984,2.816666667,
18008986,,
18008986,4.016666667,
18008986,20.26666667,
18008987,8.533333333,
18008989,0.55,
18008989,,
18008989,,
18008991,4.716666667,
18008991,3.316666667,
18008992,7.333333333,
18008992,1.75,
18008993,11.41666667,
18008993,4.6,
18008994,7.8,
18008994,3.183333333,
18008995,,
18008995,3.85,
18008995,3.65,
18008995,,
18008995,3.65,
18008995,2.266666667,
18008995,3.216666667,
18008995,,
18008995,,
18008995,4.1,
18008996,4.016666667,
18008996,3.016666667,
18008997,10.3,
18008997,5.3,
18008998,,
18008998,4.533333333,
18008998,11.9,
18009000,6.983333333,
18009000,5.95,
18009001,9.266666667,
18009003,2.316666667,
18009003,4.716666667,
18009004,4.35,
18009004,4.033333333,
18009004,3.683333333,
18009005,,
18009005,13.1,
18009005,4.25,
18009006,10.66666667,
18009006,6.45,
18009007,6.583333333,
18009007,3.716666667,
18009008,,
18009008,3.466666667,
18009008,2.566666667,
18009008,,
18009008,4.516666667,
18009009,7.3,
18009009,3.816666667,
18009010,9.033333333,
18009010,7.016666667,
18009012,6.016666667,
18009012,3.483333333,
18009013,3.466666667,
18009013,2.666666667,
18009015,8.233333333,
18009015,10.56666667,
18009016,3.583333333,
18009016,2.466666667,
18009016,4.3,
18009017,2.916666667,
18009017,,
18009018,13.93333333,
18009018,0,
18009019,6.15,
18009019,5.366666667,
18009020,7.283333333,
18009020,2.95,
18009020,2.383333333,
18009021,4.15,
18009021,4.716666667,
18009022,4.6,
18009022,,
18009022,3.9,
18009023,12.46666667,
18009024,9.433333333,
18009025,3.133333333,
18009025,4.666666667,
18009026,4.833333333,
18009026,,
18009026,4.433333333,
18009027,3.266666667,
18009027,,
18009028,14.46666667,
18009029,2.85,
18009029,,
18009029,2.733333333,
18009030,,
18009030,3.916666667,
18009030,18.1,
18009031,4.816666667,
18009031,3.3,
18009032,4.15,
18009033,15.28333333,
18009034,10.65,
18009035,15.11666667,
18009036,11.28333333,
18009036,3.983333333,
18009037,6.65,
18009038,11.26666667,
18009038,3.933333333,
18009039,5.983333333,
18009040,3.783333333,
18009040,9.9,
18009041,,
18009041,5.533333333,
18009041,4.2,
18009041,,
18009041,1.133333333,
18009042,,
18009042,8.116666667,
18009043,4.816666667,
18009043,4.55,
18009043,5.1,
18009044,5.833333333,
18009044,4.9,
18009045,15.58333333,
18009045,5.483333333,
18009046,13.65,
18009047,0,
18009048,1.183333333,
18009048,4.6,
18009049,17.01666667,
18009051,2.766666667,
18009051,5.633333333,
18009052,2.933333333,
18009052,5.8,
18009053,7.9,
18009053,3.1,
18009054,3.25,
18009054,2.466666667,
18009055,11.76666667,
18009055,,
18009055,4.5,
18009057,2.45,
18009057,,
18009057,2.95,
18009058,15.9,
18009059,4.85,
18009059,3.966666667,
18009060,4.666666667,
18009060,3.016666667,
18009061,5.183333333,
18009062,11.75,
18009064,4.583333333,
18009064,7.666666667,
18009066,1.516666667,
18009066,,
18009066,,
18009067,4.166666667,
18009067,9.516666667,
18009068,3.2,
18009068,3.666666667,
18009069,5.133333333,
18009070,10.8,
18009071,10.7,
18009071,,
18009072,4.483333333,
18009073,4.033333333,
18009074,8.65,
18009074,7.85,
18009075,11.45,
18009076,1.566666667,
18009076,4.05,
18009077,7.383333333,
18009077,4.2,
18009077,5.8,
18009078,3.766666667,
18009078,,
18009078,5.05,
18009079,11.15,
18009080,6.716666667,
18009080,2.083333333,
18009081,9.133333333,
18009084,7.616666667,
18009085,6.383333333,
18009085,2.05,
18009085,12.61666667,
18009086,12.61666667,
18009087,,
18009087,2.716666667,
18009087,2.133333333,
18009087,,
18009088,6.25,
18009089,2.883333333,
18009089,2.916666667,
18009090,,
18009090,1.816666667,
18009090,,
18009090,4.833333333,
18009091,10.71666667,
18009092,,
18009092,16.86666667,
18009094,9.7,
18009094,,
18009094,,
18009095,5,
18009095,3.8,
18009096,13.03333333,
18009097,9.883333333,
18009097,,
18009098,16.98333333,
18009099,5.366666667,
18009099,4.116666667,
18009100,2.466666667,
18009100,3.35,
18009101,3.683333333,
18009101,9.733333333,
18009102,,
18009103,2.9,
18009103,7.033333333,
18009103,6.75,
18009104,4.466666667,
18009104,4.1,
18009104,3.966666667,
18009105,12.8,
18009105,10.53333333,
18009106,3.366666667,
18009106,2.033333333,
18009107,2.5,
18009107,,
18009107,5.833333333,
18009107,,
18009107,4.8,
18009107,,
18009107,,
18009107,,
18009107,,
18009107,9.816666667,
18009108,3.416666667,
18009108,,
18009109,4.783333333,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,,
18009109,6,
18009110,3.116666667,
18009111,4.733333333,
18009111,4.566666667,
18009112,0,
18009112,2.783333333,
18009113,,
18009116,,
18009116,,
18009117,3.216666667,
18009117,5.716666667,
18009118,9.466666667,
18009119,4.266666667,
18009119,3.366666667,
18009120,4.5,
18009120,4.2,
18009121,4.216666667,
18009121,7.45,
18009123,4.2,
18009123,3.033333333,
18009124,9.283333333,
18009126,4.733333333,
18009126,7.683333333,
18009127,7.3,
18009128,5.433333333,
18009129,0,
18009129,8.833333333,
18009130,4.766666667,
18009130,3.733333333,
18009131,4.45,
18009132,5.85,
18009132,5.233333333,
18009133,12.96666667,
18009134,8.766666667,
18009134,4.55,
18009135,3.633333333,
18009135,3.233333333,
18009135,4.9,
18009136,5.166666667,
18009136,5.166666667,
18009137,4.35,
18009139,4.7,
18009139,3.4,
18009140,5.533333333,
18009140,6.4,
18009141,2.916666667,
18009141,,
18009142,7.766666667,
18009143,17.88333333,
18009144,3.183333333,
18009144,4.266666667,
18009144,,
18009145,7.066666667,
18009145,4.6,
18009146,3.633333333,
18009146,9.7,
18009148,3.133333333,
18009148,4.666666667,
18009150,4.35,
18009150,3.316666667,
18009150,4.583333333,
18009151,,
18009151,7.4,
18009152,0.816666667,
18009152,,
18009153,6.9,
18009154,13.08333333,
18009154,,
18009155,4.016666667,
18009155,3.633333333,
18009156,,
18009156,1.9,
18009157,5.083333333,
18009157,,
18009157,,
18009157,,
18009157,3.25,
18009158,4.883333333,
18009158,5.333333333,
18009159,4.8,
18009160,4.5,
18009161,12.28333333,
18009162,7,
18009162,10.95,
18009163,9.666666667,
18009164,5.85,
18009164,5.416666667,
18009165,3.25,
18009165,3.95,
18009165,,
18009166,6.366666667,
18009166,7.3,
18009167,7.6,
18009167,6.516666667,
18009168,,
18009168,,
18009168,4.216666667,
18009169,4.066666667,
18009169,,
18009170,3.466666667,
18009170,4.4,
18009171,12.83333333,
18009172,4.433333333,
18009172,4.6,
18009172,,
18009172,5.05,
18009172,6.466666667,
18009172,,
18009173,8.916666667,
18009173,5.1,
18009174,16.53333333,
18009175,10.15,
18009176,4.15,
18009176,6.45,
18009177,4.733333333,
18009177,4.483333333,
18009177,4.7,
18009178,14.15,
18009178,4.9,
18009179,3.05,
18009179,5.466666667,
18009180,8.2,
18009181,3.5,
18009181,6.166666667,
18009182,4.3,
18009182,4.8,
18009183,,
18009183,19.11666667,
18009185,16.23333333,
18009186,5.783333333,
18009186,5.316666667,
18009187,5.95,
18009187,8.766666667,
18009188,6.416666667,
18009188,7.666666667,
18009189,,
18009189,8.316666667,
18009189,2,
18009190,3.766666667,
18009190,6.966666667,
18009191,15.55,
18009192,5.9,
18009192,5.4,
18009192,4.15,
18009193,7.85,
18009194,20.3,
18009195,17.51666667,
18009197,6.5,
18009197,4.95,
18009197,,
18009198,15.51666667,
18009199,5.733333333,
18009199,3.4,
18009200,4.583333333,
18009200,,
18009201,,
18009201,5.333333333,
18009202,10.45,
18009202,7.616666667,
18009203,12.03333333,
18009203,7.3,
18009204,22.1,
18009205,,
18009205,2.6,
18009206,,
18009207,3.35,
18009207,,
18009207,3.35,
18009207,2.966666667,
18009207,,
18009207,,
18009207,,
18009207,9.85,
18009207,4.316666667,
18009207,,
18009208,4.716666667,
18009208,3.566666667,
18009209,7.633333333,
18009211,4.983333333,
18009212,10.98333333,
18009212,13,
18009213,6.933333333,
18009213,,
18009213,,
18009214,4.166666667,
18009214,9.716666667,
18009214,,
18009215,,
18009215,3.983333333,
18009215,5.9,
18009216,15.88333333,
18009218,5.566666667,
18009218,10.16666667,
18009219,3.066666667,
18009219,3.733333333,
18009220,2.383333333,
18009220,3.683333333,
18009220,5.15,
18009221,4.3,
18009222,2.3,
18009222,,
18009223,9.766666667,
18009224,6.866666667,
18009224,8.4,
18009225,5.066666667,
18009225,3.8,
18009226,16.63333333,
18009227,3.016666667,
18009227,,
18009228,27.03333333,
18009229,10.2,
18009230,,
18009230,,
18009230,,
18009232,8.316666667,
18009232,4.433333333,
18009233,4.366666667,
18009233,8.316666667,
18009234,27.71666667,
18009235,15.26666667,
18009236,4.55,
18009237,20.3,
18009238,6.866666667,
18009238,34.8,
18009238,5.45,
18009239,28.51666667,
18009240,6.233333333,
18009241,,
18009241,1.05,
18009241,5.716666667,
18009241,,
18009242,19.91666667,
18009243,6.716666667,
18009243,,
18009243,,
18009244,2.983333333,
18009244,4.033333333,
18009245,17.2,
18009245,6.133333333,
18009246,0,
18009248,8.183333333,
18009249,2.966666667,
18009249,,
18009250,4.666666667,
18009250,4.416666667,
18009251,11.28333333,
18009253,6.183333333,
18009253,,
18009254,5.45,
18009254,3.6,
18009256,6.666666667,
18009256,2.283333333,
18009257,4.75,
18009257,3.5,
18009258,16.1,
18009259,13.23333333,
18009260,3.3,
18009260,,
18009261,,
18009261,0,
18009261,8.65,
18009261,8.8,
18009262,9.583333333,
18009262,3.65,
18009263,21.51666667,
18009265,6.616666667,
18009265,8.483333333,
18009266,1.7,
18009266,3.016666667,
18009266,5.4,
18009266,0,
18009267,17.06666667,
18009268,6.333333333,
18009268,5.516666667,
18009271,10.41666667,
18009271,3.15,
18009272,1.683333333,
18009272,3.45,
18009273,12.41666667,
18009274,,
18009274,0,
18009274,,
18009274,,
18009274,,
18009275,4.683333333,
18009275,4.516666667,
18009276,4.816666667,
18009276,4.733333333,
18009277,3.633333333,
18009277,4.883333333,
18009278,11.68333333,
18009279,9.866666667,
18009279,5.283333333,
18009280,6.116666667,
18009280,3.766666667,
18009281,18.06666667,
18009281,,
18009283,3.583333333,
18009283,,
18009284,3.816666667,
18009284,,
18009284,,
18009285,11.85,
18009286,5.25,
18009286,7.916666667,
18009288,2.533333333,
18009288,,
18009289,9.45,
18009290,14.08333333,
18009290,15.51666667,
18009291,19.25,
18009292,7.25,
18009292,,
18009293,6.65,
18009293,3.533333333,
18009293,2.55,
18009294,11.11666667,
18009295,14.88333333,
18009296,6.15,
18009297,2.933333333,
18009297,2.933333333,
18009297,5.383333333,
18009297,,
18009297,3.516666667,
18009297,2.333333333,
18009297,8.116666667,
18009297,,
18009297,3.266666667,
18009297,4.866666667,
18009297,3.6,
18009298,9.6,
18009299,2.1,
18009299,4.45,
18009301,5.766666667,
18009301,4.183333333,
18009302,4.483333333,
18009302,4.15,
18009303,2.1,
18009303,9.35,
18009303,,
18009304,4.55,
18009304,3.683333333,
18009305,6.183333333,
18009307,4,
18009307,,
18009308,7.066666667,
18009308,2.25,
18009309,9.25,
18009309,2.7,
18009310,6.25,
18009310,4.433333333,
18009311,,
18009311,,
18009312,5.616666667,
18009312,5.25,
18009313,2.833333333,
18009313,2.483333333,
18009314,15.41666667,
18009315,4.983333333,
18009316,5.416666667,
18009316,6.266666667,
18009317,14.33333333,
18009317,3.25,
18009318,3.8,
18009318,,
18009318,3.983333333,
18009319,7.45,
18009319,4.766666667,
18009319,6.233333333,
18009320,9.916666667,
18009320,3.316666667,
18009321,10.16666667,
18009322,13.18333333,
18009323,5.583333333,
18009323,3.766666667,
18009324,,
18009324,5.7,
18009326,6.75,
18009326,4.266666667,
18009327,5.066666667,
18009328,8.2,
18009328,,
18009329,12.5,
18009330,10.88333333,
18009330,9.75,
18009331,3.066666667,
18009331,,
18009331,,
18009332,3.3,
18009332,8.916666667,
18009333,6.666666667,
18009333,,
18009334,6.65,
18009334,6.866666667,
18009335,6,
18009335,4.8,
18009336,10.85,
18009337,6.316666667,
18009337,3.416666667,
18009339,0,
18009339,14.16666667,
18009340,3.1,
18009340,,
18009341,8.416666667,
18009342,2.983333333,
18009342,1.683333333,
18009343,2.766666667,
18009343,3.516666667,
18009343,5.783333333,
18009345,10.28333333,
18009346,,
18009346,,
18009346,,
18009347,,
18009347,5.116666667,
18009347,5.35,
18009348,8.083333333,
18009348,6.35,
18009349,8.533333333,
18009350,6.583333333,
18009351,3.35,
18009351,2.45,
18009352,7.15,
18009352,2.816666667,
18009353,4.833333333,
18009353,4.816666667,
18009354,9.433333333,
18009354,5.116666667,
18009356,4.266666667,
18009357,2.5,
18009357,,
18009357,1.9,
18009358,4.2,
18009358,1.2,
18009358,0.683333333,
18009359,4.783333333,
18009360,7.183333333,
18009360,13.6,
18009361,2.816666667,
18009361,6.983333333,
18009362,,
18009362,5.766666667,
18009363,18.78333333,
18009364,11.6,
18009365,24.65,
18009366,16.93333333,
18009367,,
18009367,2.866666667,
18009367,3.15,
18009368,9.2,
18009369,,
18009369,,
18009369,5.233333333,
18009370,10.2,
18009370,6.666666667,
18009371,1.55,
18009371,,
18009372,13.63333333,
18009373,5.033333333,
18009373,6.15,
18009373,,
18009374,3.016666667,
18009374,4,
18009375,4.083333333,
18009375,4.783333333,
18009375,4.816666667,
18009376,14.38333333,
18009376,4.966666667,
18009376,22.8,
18009377,19.28333333,
18009378,2.483333333,
18009378,,
18009379,2.166666667,
18009379,2.65,
18009379,,
18009380,2.85,
18009380,,
18009380,6.233333333,
18009381,16.05,
18009382,1.933333333,
18009382,4.433333333,
18009383,13.01666667,
18009383,8.866666667,
18009384,2.666666667,
18009384,2.683333333,
18009385,11.58333333,
18009385,6.85,
18009387,3.75,
18009387,4,
18009388,11.15,
